,user,numlogonDay,numlogonNight,numlogoffDay,numlogoffNight,numPClogonDay,numPClogonNight,numPClogoffDay,numPClogoffNight,onoffNotsameDay,onoffNotsameNight
1946,JLR0632,0,356,0,356,0,1,0,1,0,0
1947,JLR3930,0,356,190,166,0,1,1,1,190,190
1948,JLW2924,0,356,187,169,0,1,1,1,187,187
1949,JLW3598,0,356,356,0,0,1,1,0,356,356
1950,JMB1651,0,356,0,356,0,1,0,1,0,0
1951,JMB2246,88,390,446,32,82,35,85,32,358,358
1952,JMC2806,0,356,0,356,0,1,0,1,0,0
1953,JMC2911,0,356,189,167,0,1,1,1,189,189
1954,JME0387,273,358,356,0,1,1,1,0,83,358
1955,JMF3362,0,324,0,325,0,1,0,1,0,1
1956,JMG3365,370,372,88,370,76,17,76,15,282,2
1957,JMG3704,0,356,356,0,0,1,1,0,356,356
1958,JMH0617,13,390,369,34,13,34,14,33,356,356
1959,JMH1847,347,348,45,369,48,11,44,14,302,21
1960,JMH2517,273,356,356,0,1,1,1,0,83,356
1961,JMM0848,470,200,8,388,10,1,8,2,462,188
1962,JMR3367,0,356,0,356,0,1,0,1,0,0
1963,JMS0149,0,356,0,356,0,1,0,1,0,0
1964,JMV0602,271,358,186,178,7,3,8,2,85,180
1965,JNC2650,0,356,200,156,0,1,1,1,200,200
1966,JNG1998,0,356,0,356,0,1,0,1,0,0
1967,JNM0905,0,356,14,342,0,1,1,1,14,14
1968,JNP1240,126,118,36,116,35,6,36,4,90,2
1969,JNR1694,0,356,0,356,0,1,0,1,0,0
1970,JNR2260,0,356,0,356,0,1,0,1,0,0
1971,JNS3342,347,381,63,384,65,25,61,28,284,3
1972,JNW2037,74,374,438,10,73,19,82,10,364,364
1973,JOA0305,299,361,378,2,19,6,22,2,79,359
1974,JOB1328,0,356,356,0,0,1,1,0,356,356
1975,JOC3621,290,545,373,104,15,5,17,3,83,441
1976,JON0788,50,214,55,209,50,19,55,14,5,5
1977,JOR2627,0,356,182,174,0,1,1,1,182,182
1978,JOW0688,0,356,356,0,0,1,1,0,356,356
1979,JPC2507,117,209,141,53,20,14,20,14,24,156
1980,JPF1296,0,356,186,170,0,1,1,1,186,186
1981,JPH1129,313,359,399,2,41,4,42,2,86,357
1982,JPJ0227,526,177,58,365,58,8,56,10,468,188
1983,JPS2432,108,1324,285,1148,105,870,105,871,177,176
1984,JQS2908,0,356,187,169,0,1,1,1,187,187
1985,JRA0522,0,356,356,0,0,1,1,0,356,356
1986,JRB0025,192,164,184,172,1,1,1,1,8,8
1987,JRB1080,286,356,0,356,1,1,0,1,286,0
1988,JRB2741,276,356,0,356,1,1,0,1,276,0
1989,JRF3424,0,356,64,292,0,1,1,1,64,64
1990,JRJ0919,259,335,182,153,1,1,1,1,77,182
1991,JRK2707,1,355,356,0,1,1,1,0,355,355
1992,JRL2365,0,356,0,356,0,1,0,1,0,0
1993,JRM0871,0,291,291,0,0,1,1,0,291,291
1994,JRM1303,0,356,184,172,0,1,1,1,184,184
1995,JRM2358,0,356,0,356,0,1,0,1,0,0
1996,JRP0250,0,356,0,356,0,1,0,1,0,0
1997,JRR0459,431,1356,150,1361,146,885,138,889,281,5
1998,JRR0769,65,366,426,5,59,10,65,5,361,361
1999,JRR0829,175,234,0,234,1,1,0,1,175,0
2000,JRR2745,283,363,14,362,13,8,13,7,269,1
2001,JRR3014,473,162,0,356,1,1,0,1,473,194
2002,JSB0320,289,356,0,356,1,1,0,1,289,0
2003,JSB0783,92,391,93,390,79,32,83,31,1,1
2004,JSB1535,0,356,0,356,0,1,0,1,0,0
2005,JSB2942,195,161,0,356,1,1,0,1,195,195
2006,JSC3976,102,132,0,132,1,1,0,1,102,0
2007,JSG3377,0,356,0,356,0,1,0,1,0,0
2008,JSH0887,0,356,0,356,0,1,0,1,0,0
2009,JSH1070,0,204,0,204,0,1,0,1,0,0
2010,JSH1843,401,318,41,377,38,13,40,10,360,59
2011,JSH3019,295,510,0,445,1,1,0,1,295,65
2012,JSJ2743,280,356,0,356,1,1,0,1,280,0
2013,JSM3334,0,356,0,356,0,1,0,1,0,0
2014,JSM3633,0,356,0,356,0,1,0,1,0,0
2015,JSM3931,0,356,188,168,0,1,1,1,188,188
2016,JSN0214,295,350,43,345,36,22,40,17,252,5
2017,JSN1905,356,0,0,356,1,0,0,1,356,356
2018,JSO3292,364,395,90,394,81,37,82,35,274,1
2019,JSR1085,275,355,0,356,1,1,0,1,275,1
2020,JSR3988,0,356,0,356,0,1,0,1,0,0
2021,JSW0872,275,357,6,357,7,2,6,2,269,0
2022,JTC0941,0,356,356,0,0,1,1,0,356,356
2023,JTH0719,0,356,0,356,0,1,0,1,0,0
2024,JTJ0597,307,408,15,407,17,4,15,5,292,1
2025,JTJ3700,0,419,356,63,0,1,1,1,356,356
2026,JTM0878,0,356,0,356,0,1,0,1,0,0
2027,JTN2073,322,377,239,190,48,6,47,7,83,187
2028,JTR3205,0,356,356,0,0,1,1,0,356,356
2029,JTS2090,0,356,0,356,0,1,0,1,0,0
2030,JTV1040,0,356,0,356,0,1,0,1,0,0
2031,JTV2654,274,356,198,158,1,1,1,1,76,198
2032,JUG0498,0,30,0,30,0,1,0,1,0,0
2033,JUH3378,0,356,0,356,0,1,0,1,0,0
2034,JUL1835,0,356,0,356,0,1,0,1,0,0
2035,JUM0102,0,356,356,0,0,1,1,0,356,356
2036,JVB3184,61,198,59,200,58,8,57,10,2,2
2037,JVC2443,139,521,104,453,37,369,36,370,35,68
2038,JVS2308,296,362,388,2,28,5,31,2,92,360
2039,JVZ3437,0,356,0,356,0,1,0,1,0,0
2040,JWB1519,0,356,356,0,0,1,1,0,356,356
2041,JWM0484,275,427,350,55,16,7,17,6,75,372
2042,JWW2765,0,356,356,0,0,1,1,0,356,356
2043,JXP3801,0,356,0,356,0,1,0,1,0,0
2044,JYB0262,7,449,7,449,7,26,7,26,0,0
2045,JYM3047,95,1317,89,1323,93,856,87,862,6,6
2046,JYW1965,42,314,0,356,1,1,0,1,42,42
2047,JZE2902,149,243,7,216,10,3,7,5,142,27
2048,JZM1335,0,356,356,0,0,1,1,0,356,356
2049,JZM1351,0,356,356,0,0,1,1,0,356,356
2050,KAA2150,0,356,356,0,0,1,1,0,356,356
2051,KAA2259,0,356,0,356,0,1,0,1,0,0
2052,KAB1420,0,356,0,356,0,1,0,1,0,0
2053,KAC0579,0,356,0,356,0,1,0,1,0,0
2054,KAC1774,358,1371,432,1018,79,893,76,893,74,353
2055,KAC2449,0,356,356,0,0,1,1,0,356,356
2056,KAD0884,0,356,0,356,0,1,0,1,0,0
2057,KAG0689,379,535,464,142,91,36,96,29,85,393
2058,KAG2599,363,380,92,377,81,24,83,22,271,3
2059,KAH1820,91,382,87,386,81,27,77,31,4,4
2060,KAH2398,0,356,0,356,0,1,0,1,0,0
2061,KAH2460,356,0,0,356,1,0,0,1,356,356
2062,KAH3247,286,356,0,356,1,1,0,1,286,0
2063,KAL1210,0,356,0,356,0,1,0,1,0,0
2064,KAM0005,0,356,0,356,0,1,0,1,0,0
2065,KAP0844,186,170,0,356,1,1,0,1,186,186
2066,KAP2430,81,1359,268,1172,80,893,78,894,187,187
2067,KAS2029,1,500,360,141,1,1,1,1,359,359
2068,KAV2926,5,382,197,190,5,1,6,1,192,192
2069,KAW3589,0,356,0,356,0,1,0,1,0,0
2070,KBA1020,0,356,0,356,0,1,0,1,0,0
2071,KBB0460,95,1343,92,1346,92,864,89,867,3,3
2072,KBB0890,0,356,0,356,0,1,0,1,0,0
2073,KBC0578,0,356,0,356,0,1,0,1,0,0
2074,KBC1485,118,141,150,17,26,7,26,7,32,124
2075,KBF2661,0,356,198,158,0,1,1,1,198,198
2076,KBG1117,21,554,20,556,21,53,20,54,1,2
2077,KBG2061,298,358,16,356,15,3,16,1,282,2
2078,KBH3913,298,360,366,4,11,5,11,4,68,356
2079,KBK3593,297,360,378,2,20,5,22,2,81,358
2080,KBM3460,78,365,81,362,68,10,70,7,3,3
2081,KBM3734,349,451,73,449,70,25,68,25,276,2
2082,KBO2485,355,0,24,332,1,0,1,1,331,332
2083,KBO2708,0,356,356,0,0,1,1,0,356,356
2084,KBP0384,347,547,279,284,65,29,72,21,68,263
2085,KBP0899,79,435,81,433,69,13,71,11,2,2
2086,KBP2753,0,356,0,356,0,1,0,1,0,0
2087,KBV1602,53,376,415,14,53,20,60,14,362,362
2088,KBW1629,0,355,356,0,0,1,1,0,356,355
2089,KCB1975,416,317,63,385,66,25,60,28,353,68
2090,KCC2434,86,1364,270,1180,83,880,79,884,184,184
2091,KCC3658,0,356,0,356,0,1,0,1,0,0
2092,KCD0181,0,356,189,167,0,1,1,1,189,189
2093,KCF0450,291,356,0,356,1,1,0,1,291,0
2094,KCG0979,108,373,471,10,91,17,97,10,363,363
2095,KCH2475,360,141,0,501,1,1,0,1,360,360
2096,KCH3095,331,375,250,180,57,16,60,13,81,195
2097,KCH3224,0,356,0,356,0,1,0,1,0,0
2098,KCL2310,297,448,381,50,21,6,22,5,84,398
2099,KCM0806,190,166,0,356,1,1,0,1,190,190
2100,KCM1858,0,428,356,72,0,1,1,1,356,356
2101,KCM1893,0,356,356,0,0,1,1,0,356,356
2102,KCM2495,0,356,0,356,0,1,0,1,0,0
2103,KCM3235,355,380,75,383,72,23,69,26,280,3
2104,KCO0269,190,166,0,356,1,1,0,1,190,190
2105,KCO0287,0,356,0,356,0,1,0,1,0,0
2106,KCO1253,0,387,43,344,0,1,1,1,43,43
2107,KCR0468,642,0,0,356,1,0,0,1,642,356
2108,KCR0577,277,356,0,356,1,1,0,1,277,0
2109,KCR2291,19,493,380,132,19,17,21,16,361,361
2110,KCS0605,270,356,176,180,1,1,1,1,94,176
2111,KCS3465,304,338,19,337,1,1,1,1,285,1
2112,KCT3965,0,356,0,356,0,1,0,1,0,0
2113,KCW2117,370,506,443,98,76,34,81,29,73,408
2114,KCW3064,295,360,377,1,19,5,22,1,82,359
2115,KDA1452,197,159,0,356,1,1,0,1,197,197
2116,KDB0266,5,351,0,356,1,1,0,1,5,5
2117,KDC0444,18,373,16,375,18,8,16,10,2,2
2118,KDC1487,0,356,356,0,0,1,1,0,356,356
2119,KDC2976,0,356,356,0,0,1,1,0,356,356
2120,KDF0876,0,356,0,356,0,1,0,1,0,0
2121,KDH1284,0,356,183,173,0,1,1,1,183,183
2122,KDM2836,0,356,197,159,0,1,1,1,197,197
2123,KDM3923,271,356,356,0,1,1,1,0,85,356
2124,KDN0264,0,356,0,356,0,1,0,1,0,0
2125,KDN1740,0,356,0,356,0,1,0,1,0,0
2126,KDR3234,0,428,0,428,0,1,0,1,0,0
2127,KDT1190,39,317,356,0,1,1,1,0,317,317
2128,KDT3290,286,364,3,365,5,9,3,10,283,1
2129,KDT3773,74,461,74,461,73,41,72,41,0,0
2130,KDW2929,342,396,256,205,61,9,63,9,86,191
2131,KEC0785,0,356,0,356,0,1,0,1,0,0
2132,KEC2465,356,0,0,356,1,0,0,1,356,356
2133,KED1219,0,66,0,66,0,1,0,1,0,0
2134,KEF0629,192,313,17,300,19,7,17,8,175,13
2135,KEF1057,371,1365,87,1368,88,821,84,826,284,3
2136,KEH0665,0,356,187,169,0,1,1,1,187,187
2137,KEM0113,0,356,356,0,0,1,1,0,356,356
2138,KEM1208,0,140,0,140,0,1,0,1,0,0
2139,KEM2934,194,162,0,356,1,1,0,1,194,194
2140,KEO0131,351,411,265,211,63,10,66,7,86,200
2141,KEW1179,0,356,0,356,0,1,0,1,0,0
2142,KEW2795,0,356,0,356,0,1,0,1,0,0
2143,KFB2257,0,45,0,45,0,1,0,1,0,0
2144,KFG2735,287,356,0,356,1,1,0,1,287,0
2145,KGB0500,0,356,0,356,0,1,0,1,0,0
2146,KGD2603,0,356,0,356,0,1,0,1,0,0
2147,KGD3278,0,356,0,356,0,1,0,1,0,0
2148,KGF2552,301,400,15,401,17,8,15,9,286,1
2149,KGN0619,272,356,356,0,1,1,1,0,84,356
2150,KGR2815,0,356,0,356,0,1,0,1,0,0
2151,KGS3466,0,356,0,356,0,1,0,1,0,0
2152,KHC2129,0,356,356,0,0,1,1,0,356,356
2153,KHC3350,0,356,0,356,0,1,0,1,0,0
2154,KHP1043,0,356,0,356,0,1,0,1,0,0
2155,KHW2052,0,356,0,356,0,1,0,1,0,0
2156,KIC1000,0,356,0,356,0,1,0,1,0,0
2157,KIC2314,290,358,17,358,16,3,15,3,273,0
2158,KIG1594,31,441,388,84,31,8,33,6,357,357
2159,KJB0354,697,61,59,423,58,9,52,15,638,362
2160,KJB3654,365,391,96,389,86,36,87,33,269,2
2161,KJC1419,96,378,97,377,87,23,87,22,1,1
2162,KJC3748,0,356,0,356,0,1,0,1,0,0
2163,KJD3392,555,174,72,376,68,19,65,21,483,202
2164,KJH0588,278,356,0,356,1,1,0,1,278,0
2165,KJP1326,0,176,176,0,0,1,1,0,176,176
2166,KJR1377,341,378,428,19,65,23,68,19,87,359
2167,KJR3538,0,356,356,0,0,1,1,0,356,356
2168,KJS0119,346,396,73,395,66,37,66,36,273,1
2169,KJS1940,349,614,420,153,55,39,60,35,71,461
2170,KKB1088,0,382,0,382,0,1,0,1,0,0
2171,KKB2094,0,356,0,356,0,1,0,1,0,0
2172,KKC2119,0,356,356,0,0,1,1,0,356,356
2173,KKD1980,425,2,66,361,67,2,65,6,359,359
2174,KKH2324,348,370,85,345,55,15,57,12,263,25
2175,KKL1310,0,356,191,165,0,1,1,1,191,191
2176,KKM0309,0,355,356,0,0,1,1,0,356,355
2177,KKM0624,9,357,10,356,9,2,10,1,1,1
2178,KKP2284,0,356,356,0,0,1,1,0,356,356
2179,KKS3790,35,321,0,356,1,1,0,1,35,35
2180,KLC3364,0,356,0,356,0,1,0,1,0,0
2181,KLD2255,0,226,0,226,0,1,0,1,0,0
2182,KLG0439,0,356,356,0,0,1,1,0,356,356
2183,KLH0276,269,356,0,356,1,1,0,1,269,0
2184,KLL3118,0,356,356,0,0,1,1,0,356,356
2185,KLM0714,0,356,0,356,0,1,0,1,0,0
2186,KLM1357,34,405,393,46,34,28,38,25,359,359
2187,KLM2448,0,356,356,0,0,1,1,0,356,356
2188,KLP0249,559,198,104,381,97,21,93,26,455,183
2189,KLP3864,5,425,357,73,1,1,1,1,352,352
2190,KLZ0507,0,356,0,356,0,1,0,1,0,0
2191,KMB1379,0,356,356,0,0,1,1,0,356,356
2192,KMB1761,115,1331,466,980,113,860,109,863,351,351
2193,KMB3003,0,356,182,174,0,1,1,1,182,182
2194,KMB3781,304,359,16,360,17,5,16,5,288,1
2195,KMC2028,0,355,356,0,0,1,1,0,356,355
2196,KMD3062,0,290,290,0,0,1,1,0,290,290
2197,KMR0373,58,363,416,5,56,8,59,5,358,358
2198,KMR0682,0,472,0,472,0,1,0,1,0,0
2199,KMR2232,276,356,356,0,1,1,1,0,80,356
2200,KMS0568,0,74,0,74,0,1,0,1,0,0
2201,KMS0954,17,338,356,0,1,1,1,0,339,338
2202,KMS1530,271,356,356,0,1,1,1,0,85,356
2203,KMW0259,0,356,0,356,0,1,0,1,0,0
2204,KMW1008,32,406,388,50,31,6,32,6,356,356
2205,KNA1279,0,354,189,167,0,1,1,1,189,187
2206,KNB0560,0,355,356,0,0,1,1,0,356,355
2207,KNC3843,0,356,0,356,0,1,0,1,0,0
2208,KND0529,281,356,356,0,1,1,1,0,75,356
2209,KNH0316,0,356,0,356,0,1,0,1,0,0
2210,KNH1985,356,0,0,356,1,0,0,1,356,356
2211,KNK1428,25,360,27,358,24,5,26,3,2,2
2212,KNL0918,0,356,188,168,0,1,1,1,188,188
2213,KNM0423,0,221,221,0,0,1,1,0,221,221
2214,KNM1154,302,612,8,528,9,48,8,48,294,84
2215,KNM1318,0,356,188,168,0,1,1,1,188,188
2216,KNM1674,0,356,0,356,0,1,0,1,0,0
2217,KNR3837,0,356,179,177,0,1,1,1,179,179
2218,KNS0539,0,356,356,0,0,1,1,0,356,356
2219,KNS2828,0,356,186,170,0,1,1,1,186,186
2220,KNS3380,0,356,0,356,0,1,0,1,0,0
2221,KNW1321,271,356,192,164,1,1,1,1,79,192
2222,KOB2624,0,356,181,175,0,1,1,1,181,181
2223,KOE0908,353,376,275,177,72,21,79,11,78,199
2224,KOE1033,0,356,0,356,0,1,0,1,0,0
2225,KOM1306,0,356,194,162,0,1,1,1,194,194
2226,KOP3802,0,356,0,356,0,1,0,1,0,0
2227,KOR1163,367,495,85,455,79,42,76,43,282,40
2228,KOW3756,2,360,2,360,2,5,2,5,0,0
2229,KPB1123,364,597,84,525,76,62,75,63,280,72
2230,KPN3783,0,356,0,356,0,1,0,1,0,0
2231,KPO3619,0,356,356,0,0,1,1,0,356,356
2232,KPP2253,0,356,0,356,0,1,0,1,0,0
2233,KPS0895,0,356,0,356,0,1,0,1,0,0
2234,KPS3882,282,581,0,484,1,1,0,1,282,97
2235,KQD0274,349,376,79,371,71,21,73,16,270,5
2236,KQW0164,356,0,0,356,1,0,0,1,356,356
2237,KRB3120,0,355,356,0,0,1,1,0,356,355
2238,KRC2935,260,78,48,168,48,9,46,11,212,90
2239,KRD2100,316,355,40,351,32,5,34,3,276,4
2240,KRH0589,0,356,0,356,0,1,0,1,0,0
2241,KRH1028,218,189,26,381,28,7,25,9,192,192
2242,KRL0467,116,1286,107,1295,105,833,100,837,9,9
2243,KRM3125,264,363,356,0,1,1,1,0,92,363
2244,KRN2211,0,356,0,356,0,1,0,1,0,0
2245,KSB1599,0,356,356,0,0,1,1,0,356,356
2246,KSD1646,270,360,0,356,1,1,0,1,270,4
2247,KSF0134,356,0,0,356,1,0,0,1,356,356
2248,KSH0672,0,356,186,170,0,1,1,1,186,186
2249,KSJ0840,183,173,0,356,1,1,0,1,183,183
2250,KSM1518,0,356,356,0,0,1,1,0,356,356
2251,KSM1772,89,1338,441,986,86,872,83,873,352,352
2252,KSN3347,0,243,0,243,0,1,0,1,0,0
2253,KSO2224,288,533,363,98,1,1,1,1,75,435
2254,KSP1288,28,361,215,174,26,6,30,3,187,187
2255,KSS2068,0,356,0,356,0,1,0,1,0,0
2256,KST0924,0,356,184,172,0,1,1,1,184,184
2257,KSV2881,34,322,0,356,1,1,0,1,34,34
2258,KSW0206,0,356,0,356,0,1,0,1,0,0
2259,KSW3237,279,356,0,356,1,1,0,1,279,0
2260,KTC0474,755,12,105,378,98,12,90,23,650,366
2261,KTD2249,288,362,375,3,16,7,19,3,87,359
2262,KTL2843,0,356,190,166,0,1,1,1,190,190
2263,KTL3785,25,331,0,356,1,1,0,1,25,25
2264,KTR3308,0,356,0,356,0,1,0,1,0,0
2265,KTS3908,0,259,259,0,0,1,1,0,259,259
2266,KTW1719,12,344,0,356,1,1,0,1,12,12
2267,KTW3547,0,356,0,356,0,1,0,1,0,0
2268,KUS2137,275,356,356,0,1,1,1,0,81,356
2269,KVA2944,190,166,0,356,1,1,0,1,190,190
2270,KVB3830,0,356,0,356,0,1,0,1,0,0
2271,KVD2453,0,356,356,0,0,1,1,0,356,356
2272,KVW0814,0,356,0,356,0,1,0,1,0,0
2273,KWB1967,46,310,0,356,1,1,0,1,46,46
2274,KWC3812,286,392,0,392,1,1,0,1,286,0
2275,KWD2589,0,356,0,356,0,1,0,1,0,0
2276,KWD3977,0,356,0,356,0,1,0,1,0,0
2277,KWR1544,0,356,55,301,0,1,1,1,55,55
2278,KZG3565,0,356,356,0,0,1,1,0,356,356
2279,KZK2058,0,356,0,356,0,1,0,1,0,0
2280,KZM2602,67,380,63,384,66,25,62,29,4,4
2281,LAB1297,0,356,187,169,0,1,1,1,187,187
2282,LAC0994,0,356,356,0,0,1,1,0,356,356
2283,LAE1350,0,356,356,0,0,1,1,0,356,356
2284,LAF1796,0,356,356,0,0,1,1,0,356,356
2285,LAF2213,349,709,55,615,56,37,52,39,294,94
2286,LAH0524,0,356,356,0,0,1,1,0,356,356
2287,LAH3026,273,344,356,1,14,4,16,1,83,343
2288,LAL1956,0,356,0,356,0,1,0,1,0,0
2289,LAN1329,93,207,124,49,1,1,1,1,31,158
2290,LAN2608,92,391,93,390,81,35,81,34,1,1
2291,LAO2771,0,356,356,0,0,1,1,0,356,356
2292,LAR0625,353,408,68,408,63,36,62,36,285,0
2293,LAS3757,0,356,0,356,0,1,0,1,0,0
2294,LAV1050,121,898,117,902,115,618,113,622,4,4
2295,LAW1407,0,356,0,356,0,1,0,1,0,0
2296,LBB0453,2,464,2,464,2,28,2,28,0,0
2297,LBC0194,0,356,0,356,0,1,0,1,0,0
2298,LBF1992,0,356,0,356,0,1,0,1,0,0
2299,LBG0407,104,287,389,2,27,1,27,1,285,285
2300,LBG1670,267,364,0,356,1,1,0,1,267,8
2301,LBG3911,0,356,356,0,0,1,1,0,356,356
2302,LBJ1723,287,356,356,0,1,1,1,0,69,356
2303,LBM0614,0,222,203,19,0,1,1,1,203,203
2304,LBM2142,0,356,356,0,0,1,1,0,356,356
2305,LBM3284,0,356,0,356,0,1,0,1,0,0
2306,LBR1387,0,356,356,0,0,1,1,0,356,356
2307,LBW3159,340,368,261,166,56,13,57,9,79,202
2308,LCB2041,0,356,356,0,0,1,1,0,356,356
2309,LCC1108,0,356,356,0,0,1,1,0,356,356
2310,LCC1963,313,637,34,522,33,25,31,26,279,115
2311,LCC2503,0,356,0,356,0,1,0,1,0,0
2312,LCF1216,10,370,12,368,10,15,12,13,2,2
2313,LCG0784,0,356,0,356,0,1,0,1,0,0
2314,LCH1789,0,356,0,356,0,1,0,1,0,0
2315,LCH2740,0,356,0,356,0,1,0,1,0,0
2316,LCK1403,278,356,15,341,1,1,1,1,263,15
2317,LCM1480,0,356,356,0,0,1,1,0,356,356
2318,LCP0344,299,429,2,400,1,1,1,1,297,29
2319,LCP0572,0,356,0,356,0,1,0,1,0,0
2320,LCR1537,0,356,0,356,0,1,0,1,0,0
2321,LCS3042,373,1338,96,1346,103,862,94,866,277,8
2322,LCT2783,0,69,0,69,0,1,0,1,0,0
2323,LCW0047,403,1305,95,1325,100,847,94,850,308,20
2324,LCW3879,0,356,0,356,0,1,0,1,0,0
2325,LDB3087,268,357,210,146,1,1,1,1,58,211
2326,LDB3304,284,540,0,465,1,1,0,1,284,75
2327,LDH0574,0,356,0,356,0,1,0,1,0,0
2328,LDN2514,381,406,462,39,89,21,99,10,81,367
2329,LDW0620,292,359,375,2,19,4,20,2,83,357
2330,LDW1472,0,76,76,0,0,1,1,0,76,76
2331,LEB1764,376,1346,465,993,111,875,107,876,89,353
2332,LEC3857,364,387,97,378,80,30,84,23,267,9
2333,LED0656,0,355,190,166,0,1,1,1,190,189
2334,LEM1913,356,0,0,356,1,0,0,1,356,356
2335,LEP2922,0,356,185,171,0,1,1,1,185,185
2336,LER3942,0,356,184,172,0,1,1,1,184,184
2337,LFB1624,291,356,356,0,1,1,1,0,65,356
2338,LFC2015,0,356,0,356,0,1,0,1,0,0
2339,LFF1887,0,356,356,0,0,1,1,0,356,356
2340,LFR0075,281,356,356,0,1,1,1,0,75,356
2341,LFS0392,0,356,356,0,0,1,1,0,356,356
2342,LGF1503,0,356,356,0,0,1,1,0,356,356
2343,LGJ2710,0,356,356,0,0,1,1,0,356,356
2344,LGL0649,0,356,185,171,0,1,1,1,185,185
2345,LGL2772,353,384,450,20,83,28,91,20,97,364
2346,LGM1260,0,356,0,356,0,1,0,1,0,0
2347,LGM2170,0,356,356,0,0,1,1,0,356,356
2348,LGR1036,0,356,0,356,0,1,0,1,0,0
2349,LGR3119,304,364,393,5,33,9,36,5,89,359
2350,LGS1812,0,356,0,356,0,1,0,1,0,0
2351,LGS1976,15,390,14,391,14,35,13,36,1,1
2352,LGS3477,0,356,0,356,0,1,0,1,0,0
2353,LHB3089,269,358,202,154,1,1,1,1,67,204
2354,LHG3145,0,356,202,154,0,1,1,1,202,202
2355,LHH2148,0,356,356,0,0,1,1,0,356,356
2356,LIC0203,323,367,400,7,41,12,45,7,77,360
2357,LIC3646,0,356,0,356,0,1,0,1,0,0
2358,LIG2813,30,368,33,365,29,13,32,10,3,3
2359,LIM1718,344,560,70,499,77,55,66,66,274,61
2360,LIW0379,0,356,181,175,0,1,1,1,181,181
2361,LJC0191,302,495,51,430,45,39,48,35,251,65
2362,LJC3980,0,356,0,356,0,1,0,1,0,0
2363,LJE2413,284,492,359,76,1,1,1,1,75,416
2364,LJH0866,0,356,356,0,0,1,1,0,356,356
2365,LJH2619,709,16,65,380,70,16,62,25,644,364
2366,LJM3339,0,144,0,144,0,1,0,1,0,0
2367,LJR0253,0,356,356,0,0,1,1,0,356,356
2368,LKB2322,0,356,5,351,0,1,1,1,5,5
2369,LKC1944,280,375,363,19,8,20,8,19,83,356
2370,LKF0335,0,30,0,30,0,1,0,1,0,0
2371,LKG0937,0,356,356,0,0,1,1,0,356,356
2372,LKH2512,285,357,356,0,1,1,1,0,71,357
2373,LKS1010,0,356,356,0,0,1,1,0,356,356
2374,LKS1416,374,381,98,385,93,24,90,29,276,4
2375,LLB3769,0,356,0,356,0,1,0,1,0,0
2376,LLG1238,0,356,0,356,0,1,0,1,0,0
2377,LLG2714,0,356,356,0,0,1,1,0,356,356
2378,LLG2958,182,174,0,356,1,1,0,1,182,182
2379,LLH3157,378,373,296,176,88,18,95,8,82,197
2380,LLJ1243,0,356,0,356,0,1,0,1,0,0
2381,LLJ3179,0,191,0,191,0,1,0,1,0,0
2382,LLS0222,0,356,356,0,0,1,1,0,356,356
2383,LLT0291,0,506,364,142,0,1,1,1,364,364
2384,LMA3676,0,356,0,356,0,1,0,1,0,0
2385,LMB1077,379,367,95,369,88,12,85,14,284,2
2386,LMB3241,0,356,0,356,0,1,0,1,0,0
2387,LMD2804,0,356,0,356,0,1,0,1,0,0
2388,LMF0670,0,356,181,175,0,1,1,1,181,181
2389,LMG1061,380,1306,88,1309,89,843,85,845,292,3
2390,LMH1987,356,0,0,356,1,0,0,1,356,356
2391,LMH2801,0,356,0,356,0,1,0,1,0,0
2392,LMH3831,277,356,0,356,1,1,0,1,277,0
2393,LMJ1783,0,356,0,356,0,1,0,1,0,0
2394,LMJ3535,0,356,356,0,0,1,1,0,356,356
2395,LMM3366,297,362,12,362,13,7,12,7,285,0
2396,LMS2868,276,356,190,166,1,1,1,1,86,190
2397,LMW2320,0,356,27,329,0,1,1,1,27,27
2398,LMZ1501,0,356,356,0,0,1,1,0,356,356
2399,LNA2543,0,356,0,356,0,1,0,1,0,0
2400,LNB2991,0,356,356,0,0,1,1,0,356,356
2401,LND2704,278,356,356,0,1,1,1,0,78,356
2402,LNK3345,300,360,20,360,21,5,20,5,280,0
2403,LNM1879,0,355,356,0,0,1,1,0,356,355
2404,LNP3092,271,357,193,163,1,1,1,1,78,194
2405,LNR0556,0,232,233,0,0,1,1,0,233,232
2406,LNV0271,85,73,0,158,1,1,0,1,85,85
2407,LOC0416,17,339,356,0,1,1,1,0,339,339
2408,LOC1446,180,176,0,356,1,1,0,1,180,180
2409,LOF3279,154,200,0,200,1,1,0,1,154,0
2410,LOP1055,111,1353,104,1360,105,856,99,861,7,7
2411,LOP1708,19,360,377,2,19,5,21,2,358,358
2412,LOR1044,41,163,10,163,11,120,10,120,31,0
2413,LPC2011,0,356,0,356,0,1,0,1,0,0
2414,LPE0270,203,153,0,356,1,1,0,1,203,203
2415,LPH3918,293,359,373,4,16,5,16,4,80,355
2416,LPW0767,0,356,356,0,0,1,1,0,356,356
2417,LQC3780,2,354,0,356,1,1,0,1,2,2
2418,LQJ3060,0,356,356,0,0,1,1,0,356,356
2419,LQW0555,2,354,0,356,1,1,0,1,2,2
2420,LQW1314,305,490,215,239,18,8,17,9,90,251
2421,LRB0372,0,356,356,0,0,1,1,0,356,356
2422,LRC3160,0,356,181,175,0,1,1,1,181,181
2423,LRF0101,0,356,356,0,0,1,1,0,356,356
